date,mean_percent,median_percent,max_amount,count
2017-06-16,17.029996419500502,20.0,200.0,9069
2017-06-17,17.473984318811738,20.0,48.0,11261
2017-06-18,17.286847690526756,20.0,80.08,10261
2017-06-19,17.080166288304774,20.0,19.62,7300
2017-06-20,17.21101423055402,20.0,69.69,7107
2017-06-21,17.42226651031853,20.0,50.0,7106
2017-06-22,17.16844094974958,20.0,35.81,7300
2017-06-23,17.392666567500587,20.0,89.29,8442
2017-06-24,17.55041471144523,20.0,113.58,10395
2017-06-25,17.139182270863273,20.0,50.0,9284
2017-06-26,17.27023481855703,20.0,100.0,7228
2017-06-27,17.090961443992885,20.0,35.0,7552
2017-06-28,17.12075981560084,20.0,59.0,7163
2017-06-29,16.92334298529059,20.0,27.0,7573
2017-06-30,17.153313539201324,20.0,45.0,9074
2017-07-01,16.920095916887202,20.0,50.0,10113
2017-07-02,17.37096321581405,20.0,337.3,9153
2017-07-03,16.896516262617265,20.0,44.2,7347
2017-07-04,17.4040001802672,20.0,58.0,7923
2017-07-05,17.29128281295877,19.999999999999996,100.0,7307
2017-07-06,16.932599094368577,19.999999999999996,111.0,6968
2017-07-07,17.107986213280903,20.0,30.0,8241
2017-07-08,17.031802768078993,20.0,30.84,10329
2017-07-09,17.41094427298394,20.0,224.8,9927
2017-07-10,17.064738374831602,20.0,50.0,7019
2017-07-11,17.047948962425,20.0,34.0,7441
2017-07-12,17.13325586074748,20.0,30.0,7710
2017-07-13,17.44814702300623,20.0,70.0,7929
2017-07-14,17.38558115124055,20.0,150.0,8172
2017-07-15,17.25897318228832,20.0,30.0,10664
2017-07-16,17.149379913904298,20.0,45.8,10637
2017-07-17,16.965304469653972,20.0,31.0,7185
2017-07-18,16.981335401195842,20.0,50.0,7192
2017-07-19,17.2866679522742,20.0,96.17,7896
2017-07-20,17.19613433006872,20.0,65.0,7960
2017-07-21,16.933199931458848,20.0,156.59,9172
2017-07-22,16.79136065973166,20.0,56.94,10963
2017-07-23,17.027601427507506,20.0,40.0,9837
2017-07-24,16.74073113376543,20.0,35.0,7186
2017-07-25,17.096462743331404,20.0,42.0,6884
2017-07-26,17.09073129825939,20.0,24.7,7222
2017-07-27,17.126832272141222,20.0,35.0,7858
2017-07-28,17.113425689235847,20.0,80.0,8357
2017-07-29,17.17166761805064,20.0,53.0,10987
2017-07-30,17.192953015521766,20.0,77.72,10046
2017-07-31,16.77240112235345,19.999999999999996,51.53,6867
2017-08-01,16.844151657093022,20.0,34.37,6968
2017-08-02,17.02337681653285,20.0,30.0,7228
2017-08-03,16.798664580498368,20.0,32.3,7649
2017-08-04,16.89265498374265,20.0,60.0,8177
2017-08-05,17.150574159061982,20.0,80.0,10156
2017-08-06,17.18312276791438,20.0,60.0,9462
2017-08-07,16.811562386510158,19.999999999999996,80.0,6959
2017-08-08,16.96924081530526,19.999999999999996,25.0,6826
2017-08-09,16.724613194538673,19.999999999999996,34.2,7334
2017-08-10,16.936547178836353,19.999999999999996,29.0,7810
2017-08-11,16.619156022686514,20.0,33.88,8108
2017-08-12,17.009270717535728,20.0,55.0,10442
2017-08-13,17.008928322540847,20.0,30.0,9793
2017-08-14,16.60728493484091,19.999999999999996,32.86,6582
2017-08-15,16.509535226279723,20.0,41.74,6796
2017-08-16,16.48632171620599,20.0,21.25,7344
2017-08-17,16.573048353617658,20.0,25.85,7509
2017-08-18,16.666809290761282,20.0,33.7,8451
2017-08-19,16.91367443015927,20.0,79.07,10216
2017-08-20,16.881716619620228,20.0,125.0,9524
2017-08-21,16.298537964967483,19.999999999999996,28.06,6874
2017-08-22,16.434461609284416,20.0,100.0,7074
2017-08-23,16.354753177295454,20.0,50.0,7413
2017-08-24,16.32031212987392,20.0,40.2,7413
2017-08-25,16.400167982217294,20.0,35.0,8263
2017-08-26,16.77125433993624,20.0,446.79,10406
2017-08-27,16.602764586278365,20.0,100.0,9959
2017-08-28,16.33468686119114,19.999999999999996,50.0,6873
2017-08-29,16.564351071467907,20.0,63.95,7428
2017-08-30,16.359645355509723,19.999999999999996,25.0,7440
2017-08-31,16.611439500365943,19.999999999999996,56.0,7771
2017-09-01,16.343782148955974,19.999999999999996,30.0,7541
2017-09-02,16.668545339504732,20.0,33.0,9322
2017-09-03,16.751290401581386,20.0,100.0,8705
2017-09-04,16.829516284124335,20.0,35.0,8200
2017-09-05,16.00866898333912,19.995408631772268,40.0,6974
2017-09-06,16.34294012566494,20.0,25.37,7552
2017-09-07,16.67408608626262,20.0,50.0,7421
2017-09-08,16.56227395335445,20.0,80.0,8035
2017-09-09,16.762584217927984,20.0,40.0,10060
2017-09-10,16.663773407720367,20.0,44.44,9656
2017-09-11,16.515995682058428,20.0,449.56,6390
2017-09-12,16.281720430700965,20.0,43.0,6509
2017-09-13,16.860911097667724,20.0,25.0,6623
2017-09-14,16.289909133940196,20.0,50.0,7332
2017-09-15,16.271579678255282,20.0,21.62,7874
2017-09-16,16.959046541696456,20.0,84.03,9902
2017-09-17,16.657794701645017,20.0,64.36,9235
2017-09-18,16.472833081457832,20.0,60.08,6870
2017-09-19,16.533971813120417,20.0,20.35,6954
2017-09-20,16.510543558762507,20.0,39.0,7152
2017-09-21,16.40236154643505,20.0,41.0,8421
2017-09-22,16.320424322132773,20.0,22.45,9127
2017-09-23,16.733459114519693,20.0,303.2,10174
2017-09-24,16.699328474529093,20.0,80.0,9343
2017-09-25,16.2103530658122,20.0,25.0,6627
2017-09-26,16.32417248488945,20.0,80.2,6959
2017-09-27,16.433176322618987,20.0,94.0,7083
2017-09-28,16.427092281603535,20.0,34.14,7356
2017-09-29,16.523049881523896,20.0,46.0,7883
2017-09-30,16.838331891164195,20.0,56.0,10446
2017-10-01,16.622383481649567,20.0,117.0,9127
2017-10-02,15.868061017533167,19.999999999999996,28.5,6393
2017-10-03,16.430251205138006,20.0,81.0,6688
2017-10-04,16.25499250762677,20.0,31.58,6775
2017-10-05,16.50940070206857,20.0,47.22,8211
2017-10-06,16.57665844032724,20.0,75.0,8357
2017-10-07,17.056967728226137,20.0,80.0,10324
2017-10-08,16.72026286537217,20.0,31.89,10029
2017-10-09,16.369032391953905,20.0,31.66,7388
2017-10-10,16.2659774810994,19.999999999999996,99.8,6656
2017-10-11,16.097774913742928,20.0,50.0,7320
2017-10-12,16.069063196575147,20.0,39.0,8116
2017-10-13,16.374298291101113,20.0,200.0,8480
2017-10-14,16.687037825548348,20.0,26.5,10241
2017-10-15,16.497109018201293,20.0,22.14,9761
2017-10-16,16.186528031500934,19.999999999999996,100.0,7121
2017-10-17,16.25545415327703,20.0,40.0,6713
2017-10-18,16.021188526654505,20.0,28.0,7224
2017-10-19,16.066371525923458,19.999999999999996,60.0,7262
2017-10-20,16.334544862078605,19.999999999999996,50.0,7760
2017-10-21,16.359792863597995,20.0,34.26,10197
2017-10-22,16.551441557411035,20.0,24.0,9439
2017-10-23,15.859359164008726,19.999999999999996,34.3,6734
2017-10-24,16.214144463350312,19.999999999999996,34.82,7034
2017-10-25,16.344074766521835,19.999999999999996,88.0,7318
2017-10-26,16.136484372055378,20.0,40.0,7805
2017-10-27,16.269874786165257,20.0,50.0,7908
2017-10-28,16.61738508218272,20.0,45.0,10405
2017-10-29,16.84672207950604,20.0,28.26,9793
2017-10-30,16.036345886808753,19.999999999999996,26.0,6627
2017-10-31,16.06334059462866,19.999999999999996,29.46,6842
2017-11-01,16.207593082890842,20.0,42.0,7643
2017-11-02,16.157182941273042,20.0,25.26,7645
2017-11-03,16.424338434284223,20.0,70.0,8115
2017-11-04,16.7130059853072,20.0,59.0,10039
2017-11-05,16.667119466259926,20.0,23.2,8808
2017-11-06,15.96778084121246,19.999999999999996,59.89,6816
2017-11-07,16.526288571526237,20.0,35.0,7707
2017-11-08,16.10622632656363,20.0,35.0,7492
2017-11-09,16.117603159475834,20.0,52.48,7555
2017-11-10,16.86994975351545,20.0,46.61,9259
2017-11-11,16.76921038593059,20.0,30.0,9678
2017-11-12,16.813209941350696,20.0,100.0,9120
2017-11-13,15.852693262084049,19.999999999999996,25.7,6990
2017-11-14,16.335096116633352,20.0,31.0,6988
2017-11-15,16.101168333784067,19.999999999999996,45.0,7182
2017-11-16,16.27956405890042,20.0,50.22,7553
2017-11-17,16.4690342036749,20.0,24.92,8161
2017-11-18,16.79305637899294,20.0,54.75,9959
2017-11-19,16.54080480658372,20.0,24.46,9439
2017-11-20,16.051811877025475,20.0,28.0,6658
2017-11-21,16.07799548295179,19.999999999999996,38.59,6051
2017-11-22,15.964229733225158,19.99682841738027,30.0,6869
2017-11-23,16.167551567861775,20.0,20.91,7413
2017-11-24,15.893131325793435,20.0,30.0,6468
2017-11-25,16.625802392077667,20.0,25.3,8151
2017-11-26,16.65454751198926,20.0,41.0,8373
2017-11-27,16.134016259659603,19.999999999999996,45.0,6551
2017-11-28,15.837282439318553,20.0,30.5,6620
2017-11-29,15.870868398486957,19.999999999999996,31.2,7138
2017-11-30,15.856900572566362,19.999999999999996,150.0,7692
2017-12-01,16.225739618388193,20.0,40.0,8218
2017-12-02,16.722735359836587,20.0,87.06,9884
2017-12-03,16.647188380129105,20.0,88.0,9563
2017-12-04,15.817740221235772,19.999999999999996,27.32,6984
2017-12-05,16.361458686141496,20.0,37.0,7418
2017-12-06,15.878238712330633,19.999999999999996,23.58,7630
2017-12-07,16.286660140805196,20.0,45.0,7797
2017-12-08,16.364630701403804,20.0,32.85,8637
2017-12-09,17.224265220722817,20.0,86.18,10553
2017-12-10,16.836873786224732,20.0,88.8,9375
2017-12-11,15.613410477930353,19.99474513925381,32.5,7100
2017-12-12,15.713061387740254,19.999999999999996,29.0,7230
2017-12-13,16.097175636210284,20.0,47.0,7881
2017-12-14,16.446860925728345,20.0,25.0,8141
2017-12-15,16.315790786063992,20.0,30.0,7752
2017-12-16,16.800004969564334,20.0,65.0,10008
2017-12-17,16.407797861546523,20.0,30.0,9519
2017-12-18,15.979045599923545,19.999999999999996,87.99,6803
2017-12-19,15.960171375589235,19.996584699453553,34.2,6842
2017-12-20,16.171623347340557,20.0,42.65,7526
2017-12-21,16.212289790329915,19.999999999999996,57.75,7528
2017-12-22,16.162684241404502,20.0,36.2,7772
2017-12-23,16.53647513691648,20.0,29.4,7681
2017-12-24,16.133803175958484,19.999999999999996,100.0,6660
2017-12-25,15.623490980876081,19.948186528497413,50.0,4913
2017-12-26,15.571920387630083,19.961977186311785,48.0,5684
2017-12-27,15.392802722439628,19.961240310077525,40.0,6194
2017-12-28,15.439034367161783,19.958847736625515,20.0,6973
2017-12-29,15.723027730868441,19.999999999999996,30.0,7098
2017-12-30,16.656316665912637,20.0,80.88,7359
2017-12-31,16.73008539485747,20.0,55.0,8469
