PULocationID,min,max,median,Q2,Q4
63,0.02396804260985353,96.58536585365854,12.374999999999998,9.477360931435964,0.02396804260985353
51,0.0077502691065662,92.90322580645162,16.46153846153846,11.910380881254666,0.0077502691065662
234,0.0070657507360157015,99.69230769230771,8.810707456978967,6.7640918580375775,0.0070657507360157015
17,0.010158013544018058,99.6923076923077,10.788643533123029,8.594164456233422,0.010158013544018058
207,0.039724137931034485,95.51939924906132,16.1527446300716,10.40625,0.039724137931034485
66,0.011992005329780146,99.31034482758622,12.444690265486726,9.893129770992367,0.011992005329780146
134,0.0094749309119621,99.0,14.383177570093457,10.72340425531915,0.0094749309119621
92,0.00441934691873312,99.94999999999999,13.609756097560977,10.529644268774705,0.00441934691873312
151,0.009685230024213076,99.69230769230771,10.83076923076923,8.933002481389579,0.009685230024213076
46,1.0588235294117647,94.73684210526315,21.525000000000002,17.331683168316832,1.0588235294117647
217,0.014634146341463415,99.25233644859813,10.725,8.057142857142857,0.014634146341463415
239,0.006759294029290275,99.7590361445783,10.404624277456648,8.350515463917526,0.006759294029290275
74,0.005130397605814451,99.66442953020133,11.020408163265307,8.70796460176991,0.005130397605814451
182,0.029149797570850202,99.0,12.283604135893649,9.080856945404285,0.029149797570850202
209,0.01005586592178771,99.6923076923077,12.81733746130031,9.092996555683124,0.01005586592178771
97,0.009597440682484672,99.0,10.552423900789178,8.4375,0.009597440682484672
73,0.02608695652173913,80.0,14.316602316602317,10.59106713024873,0.02608695652173913
117,0.022799240025332488,99.75099337748345,20.427906976744186,16.314769975786923,0.022799240025332488
163,0.003463869912441066,99.57446808510637,8.941828254847644,6.666666666666666,0.003463869912441066
118,0.3091076356945722,62.857142857142854,21.121362668559264,15.383259911894273,0.3091076356945722
90,0.00641254007837549,99.69230769230771,9.230769230769232,6.949806949806949,0.00641254007837549
256,0.006379585326953749,96.0,12.199833472106578,9.76271186440678,0.006379585326953749
40,0.03202846975088968,96.0,11.73913043478261,9.090909090909092,0.03202846975088968
22,0.015894039735099338,92.0,11.914285714285713,9.084745762711865,0.015894039735099338
198,0.013706453455168474,97.28987517337032,12.086956521739129,9.360000000000001,0.013706453455168474
130,0.01764705882352941,99.0,14.64756446991404,11.58538993089832,0.01764705882352941
202,0.005650604300737718,98.18181818181817,13.33078393881453,10.381842456608812,0.005650604300737718
144,0.005562422744128554,99.31034482758622,9.694793536804308,7.633928571428571,0.005562422744128554
212,0.005814892586011953,99.0,12.357615894039736,9.405405405405405,0.005814892586011953
187,0.989010989010989,93.91304347826086,21.562421711899795,15.565163681284742,0.989010989010989
71,0.01693320790216369,94.35714285714286,10.296858071505959,8.232167832167832,0.01693320790216369
143,0.006899195093905711,99.0,10.116169544740973,8.022284122562674,0.006899195093905711
6,0.4135338345864662,90.0,20.967032967032967,15.079863481228667,0.4135338345864662
215,0.005880431231623653,96.0,18.63625997719498,13.053506493506495,0.005880431231623653
258,0.0158102766798419,96.0,14.431858407079647,10.697947214076246,0.0158102766798419
158,0.003479942000966651,99.79610194902547,9.862407862407862,7.5859519408502765,0.003479942000966651
65,0.004350453172205438,99.0,11.416879795396419,8.818897637795274,0.004350453172205438
243,0.02491349480968858,99.1304347826087,14.495840266222961,10.11023622047244,0.02491349480968858
77,0.011237124128602644,86.39999999999999,11.16089108910891,8.8348623853211,0.011237124128602644
170,0.004016512328461452,99.77142857142857,9.134328358208954,6.699029126213592,0.004016512328461452
248,0.017804154302670624,96.0,15.10688836104513,10.222222222222221,0.017804154302670624
257,0.036734693877551024,96.0,12.595174262734584,9.6536312849162,0.036734693877551024
153,0.08108108108108109,99.0,14.111999999999998,10.694560669456067,0.08108108108108109
214,2.6557377049180326,66.41379310344827,19.57758620689655,15.715222482435598,2.6557377049180326
252,0.013513513513513514,59.21900619039652,19.272,13.469387755102042,0.013513513513513514
128,0.631578947368421,87.56756756756756,15.6,10.965824665676077,0.631578947368421
168,0.006046355391333557,99.0,12.993630573248408,9.227237949502678,0.006046355391333557
236,0.0041875072699778994,99.31034482758622,9.551954242135366,7.346938775510205,0.0041875072699778994
103,6.890322580645161,6.890322580645161,6.890322580645161,6.890322580645161,6.890322580645161
249,0.003662630989927765,99.57446808510637,9.956331877729257,7.601173020527859,0.003662630989927765
192,0.0474934036939314,94.5,19.25581395348837,13.324811156304474,0.0474934036939314
260,0.030000000000000002,99.6923076923077,11.75051975051975,9.579831932773109,0.030000000000000002
179,0.0048721071863581,99.0,12.242730720606826,9.520661157024794,0.0048721071863581
132,0.003356017525869302,99.99999999999999,25.31628532974428,19.839779005524864,0.003356017525869302
210,0.005057600449564484,99.31034482758622,11.920529801324504,9.777777777777779,0.005057600449564484
156,0.1267605633802817,81.0,24.160267111853084,17.999999999999996,0.1267605633802817
140,0.004413387274733358,99.31034482758622,10.35,7.750000000000001,0.004413387274733358
69,0.008600095556617296,99.0,11.578947368421053,8.76923076923077,0.008600095556617296
